Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
EBS,"Emergent Biosolutions",19.51,-1.17,-5.66%,20.37,20.44,19.4,771400,2022-10-07
EBTC,"Enterprise Bancorp",29.37,-0.49,-1.64%,29.75,29.75,29.23,5600,2022-10-07
ECOM,"Channeladvisor Corp",22.68,-0.03,-0.13%,22.75,22.77,22.68,439200,2022-10-07
ECPG,"Encore Capital Group",46.04,-0.18,-0.39%,46.15,46.5,45.66,171500,2022-10-07
ECVT,"Pq Group Holdings Inc",8.64,-0.33,-3.68%,8.86,8.86,8.57,493500,2022-10-07
EDIT,"Editas Medicine",12,-0.75,-5.88%,12.3,12.44,11.98,1743700,2022-10-07
EE,"Excelerate Energy Inc Cl A",24.19,-0.07,-0.29%,23.93,24.93,23.57,457300,2022-10-07
EFC,"Ellington Financial Llc",11.57,-0.13,-1.11%,11.58,11.87,11.45,819500,2022-10-07
EFSC,"Enterprises Finl Svc",44.7,-1.33,-2.89%,45.67,46,44.48,110400,2022-10-07
EGAN,"Egain Corp",7.38,-0.34,-4.40%,7.67,7.67,7.36,34600,2022-10-07
EGBN,"Eagle Bancorp Inc",44.29,-0.48,-1.07%,44.67,44.76,43.8,107200,2022-10-07
EGHT,"8X8 Inc",3.29,-0.22,-6.27%,3.43,3.46,3.19,3176800,2022-10-07
EGIO,"Edgio Inc",2.93,-0.09,-2.98%,2.99,3.01,2.91,420700,2022-10-07
EGLE,"Eagle Bulk Ship",49.63,1.17,+2.41%,48.3,50.13,48.12,342500,2022-10-07
EGRX,"Eagle Pharmaceuticals",26.05,0.23,+0.89%,25.66,26.4,25.27,208700,2022-10-07
EGY,"Vaalco Energy Inc",5.31,-0.47,-8.13%,5.78,5.87,5.2,5409000,2022-10-07
EHTH,"Ehealth Inc",3.33,-0.27,-7.50%,3.54,3.62,3.31,650100,2022-10-07
EIG,"Employers Holdings Inc",32.83,-0.43,-1.29%,33.28,33.29,32.58,82900,2022-10-07
EIGR,"Eiger Biopharma",6.32,-0.22,-3.36%,6.44,6.52,6.2,434700,2022-10-07
ELF,"E.L.F. Beauty Inc",38.27,-0.43,-1.11%,38.5,38.62,38.06,440100,2022-10-07
EMBC,"Embecta Corp",27.74,-1.24,-4.28%,28.63,28.81,27.69,369200,2022-10-07
EME,"Emcor Group",120.28,-1.51,-1.24%,121.19,121.19,119.22,177800,2022-10-07
ENFN,"Enfusion Inc Cl A",10.91,-0.41,-3.62%,11.19,11.27,10.73,237200,2022-10-07
ENOB,"Enochian Biosciences Inc",1.645,-0.175,-9.62%,1.78,1.81,1.63,56100,2022-10-07
ENR,"Energizer Holdings Inc",25.58,-0.26,-1.01%,25.69,25.97,25.22,935800,2022-10-07
ENS,"Enersys Inc",60.17,-1.95,-3.14%,61.47,61.63,59.76,205000,2022-10-07
ENSG,"The Ensign Group IN",82.5,-1.43,-1.70%,83.09,83.76,81.9,336900,2022-10-07
ENTA,"Enanta Pharmaceutica",48.31,-3.06,-5.96%,50.73,50.73,47.9,174500,2022-10-07
ENV,"Envestnet Inc",44.31,-1.69,-3.67%,45.58,45.69,43.95,244200,2022-10-07
ENVA,"Enova International Inc",30.21,-1.07,-3.42%,31,31,30.09,265500,2022-10-07
ENVX,"Enovix Corp",18.93,-0.75,-3.81%,19.3,19.59,18.47,2359200,2022-10-07
EOLS,"Evolus Inc",8.55,-0.4,-4.47%,8.85,8.93,8.49,453800,2022-10-07
EP,"Empire Petroleum Corp",14.17,0.11,+0.78%,14,14.2,13.78,43000,2022-10-07
EPAC,"Actuant Corp",20.15,-0.62,-2.99%,20.5,20.58,19.87,505400,2022-10-07
EPC,"Edgewell Personal Care",38.7,-0.53,-1.35%,39.18,39.26,38.5,481500,2022-10-07
EPRT,"Essential Properties Realty Trust Inc",19.23,-0.49,-2.48%,19.57,19.68,19.19,1037700,2022-10-07
EQBK,"Equity Bncsrs Cm A",30.37,-0.42,-1.36%,30.73,30.75,30.23,28000,2022-10-07
EQC,"Equity Commonwealth",23.95,-0.24,-0.99%,24.16,24.22,23.93,1053100,2022-10-07
EQRX,"Eqrx Inc",4.84,-0.28,-5.47%,5,5.2,4.83,1506500,2022-10-07
ERAS,"Erasca Inc",7.89,-0.56,-6.63%,8.4,8.43,7.82,358700,2022-10-07
ERII,"Energy Recovery Inc",21.5,-0.63,-2.85%,21.86,22,21.3,529000,2022-10-07
ESE,"Esco Technologies Inc",75.73,-2.38,-3.05%,77.54,77.54,74.96,62600,2022-10-07
ESGR,"Enstar Group Ltd",183.34,1.64,+0.90%,180.86,183.95,178.57,49300,2022-10-07
ESMT,"Engagesmart Inc",21.69,-0.14,-0.64%,21.62,21.7,20.92,813700,2022-10-07
ESNT,"Essent Group Ltd",36.01,-1.31,-3.51%,36.76,37.06,35.87,462900,2022-10-07
ESPR,"Esperion Theraptc",7.42,0.38,+5.40%,7.01,7.67,6.93,1533500,2022-10-07
ESQ,"Esquire Financial Holdings Inc",37.19,-0.24,-0.64%,37.37,37.6,36.82,10500,2022-10-07
ESRT,"Empire State Realty Trust Inc",6.4,-0.19,-2.88%,6.49,6.53,6.34,852300,2022-10-07
ESTE,"Earthstone Energy",14.81,-0.45,-2.95%,14.34,15.36,14.34,3647100,2022-10-07
ETD,"Ethan Allen Interiors Inc",22.19,-0.38,-1.68%,22.34,22.52,22.09,273000,2022-10-07
ETRN,"Equitrans Midstream Corp",7.92,-0.18,-2.22%,8.1,8.12,7.89,3439400,2022-10-07
ETWO,"E2Open Parent Hldg",6.49,-0.41,-5.94%,6.72,6.75,6.47,1361800,2022-10-07
EVBG,"Everbridge Inc",31.64,-2.15,-6.36%,33.08,33.08,31.23,453900,2022-10-07
EVC,"Entravision Communications Corp",4.09,-0.09,-2.15%,4.15,4.17,4.02,149200,2022-10-07
EVCM,"Evercommerce Inc",9.72,-1.03,-9.58%,10.73,10.73,9.67,188800,2022-10-07
EVER,"Everquote Inc Cl A",6.6,-0.19,-2.80%,6.7,6.82,6.55,149800,2022-10-07
EVGO,"Evgo Inc",7.94,-0.23,-2.82%,8.01,8.13,7.82,1114800,2022-10-07
EVH,"Evolent Health Inc Cl A Com",34.09,-2.58,-7.04%,36.27,36.42,33.49,1520700,2022-10-07
EVLV,"Evolv Technologies Hldgs Inc",2.17,-0.14,-6.06%,2.31,2.32,2.15,234200,2022-10-07
EVOP,"Evo Payments Inc Cl A",33.56,0.09,+0.27%,33.47,33.56,33.41,439300,2022-10-07
EVRI,"Everi Holdings Inc",17.54,-0.35,-1.96%,17.65,17.88,17.42,467400,2022-10-07
EVTC,"Evertec Inc",32.22,-0.31,-0.95%,32.25,32.28,31.95,308100,2022-10-07
EWCZ,"European Wax Center Cl A",17.11,-0.15,-0.87%,17.25,17.63,16.76,725000,2022-10-07
EWTX,"Edgewise Therapeutics Inc",9.96,-1.12,-10.11%,10.91,10.91,9.88,196600,2022-10-07
EXLS,"Exlservice Holdings",157.02,-3.71,-2.31%,159.93,159.93,155.35,258400,2022-10-07
EXPI,"Exp Realty International",12.34,-0.53,-4.12%,12.43,12.63,12.2,850000,2022-10-07
EXPO,"Exponent Inc",88.36,0.86,+0.98%,86.85,88.45,86.85,306100,2022-10-07
EXPR,"Express Inc",1.14,-0.05,-4.20%,1.17,1.18,1.1,1066100,2022-10-07
EXTR,"Extreme Networks",13.7,-0.58,-4.06%,14.1,14.18,13.55,868700,2022-10-07
EYE,"National Vision Holdings Inc",33.62,-0.75,-2.18%,33.94,34.04,33.2,467800,2022-10-07
EYPT,"Eyepoint Pharmaceuticals Inc",6.16,-0.13,-2.07%,6.24,6.3,6.03,134900,2022-10-07
EZPW,"Ezcorp Inc",7.89,-0.05,-0.63%,7.93,7.93,7.75,281300,2022-10-07
FA,"First Advantage Corp",13.2,-0.4,-2.94%,13.5,13.62,13.15,593200,2022-10-07
FARO,"Faro Tech Inc",27.27,-1.95,-6.67%,28.85,29.16,27.24,102100,2022-10-07
FATE,"Fate Therapeutics",21.47,-1.75,-7.54%,22.56,22.69,21.31,1105800,2022-10-07
FBC,"Flagstar Bancorp",32.37,-1.31,-3.89%,33.38,33.38,32.36,1031300,2022-10-07
FBIZ,"First Business Finan",33.07,-0.34,-1.02%,33.35,33.42,32.83,11800,2022-10-07
FBK,"Fb Financial Corp",38.71,-0.55,-1.40%,39.32,39.32,38.27,143400,2022-10-07
FBMS,"First Bancshs [Ms]",30.36,0.18,+0.60%,30.12,30.38,29.68,136500,2022-10-07
FBNC,"First Bancorp [Nc]",37.6,-0.61,-1.60%,38.15,38.19,37.48,151100,2022-10-07
FBP,"First Bancorp",14.52,-0.23,-1.56%,14.76,14.78,14.4,1196500,2022-10-07
FBRT,"Franklin Bsp Realty Trust Inc",11.11,0.02,+0.18%,10.95,11.25,10.95,399800,2022-10-07
FC,"Franklin Covey Company",45.83,-1.32,-2.80%,46.85,47.1,45.6,93900,2022-10-07
FCBC,"First Community Bksh",32.62,-0.56,-1.69%,32.9,32.9,32.53,27800,2022-10-07
FCEL,"Fuelcell Energy Inc",3.11,-0.16,-4.89%,3.2,3.2,3.07,10557600,2022-10-07
FCF,"First Commonwealth Financial Corp",13.1,-0.3,-2.24%,13.31,13.36,13.08,485100,2022-10-07
FCFS,"Firstcash Holdings Inc",77.79,-0.97,-1.23%,78.24,78.46,77.31,184600,2022-10-07
FCPT,"Four Corners Property Trust IN",23.07,-0.44,-1.87%,23.33,23.47,22.84,417600,2022-10-07
FCUV,"Focus Universal Inc",9.19,-0.31,-3.26%,9.49,9.85,9.15,36300,2022-10-07
FDMT,"4D Molecular Therapeutics Inc",7.12,-0.5,-6.56%,7.55,7.55,7.08,448200,2022-10-07
FDP,"Fresh Del Monte Produce",23.67,-0.12,-0.50%,23.77,23.78,23.31,244600,2022-10-07
FEAM,"5E Advanced Materials Inc",10.16,-1.54,-13.16%,11.47,11.47,9.94,236200,2022-10-07
FELE,"Franklin Electric Company",83.83,-1.9,-2.22%,84.83,85,83.15,147800,2022-10-07
FF,"Futurefuel Corp",5.87,-0.16,-2.65%,5.99,6,5.83,172900,2022-10-07
FFBC,"First Finl Bncp [Oh]",21.8,-0.47,-2.11%,22.22,22.62,21.75,348100,2022-10-07
FFIC,"Flushing Finl Corp",19.56,-0.24,-1.21%,19.69,19.8,19.44,115100,2022-10-07
FFIE,"Faraday Future Intelligent Electric Inc",0.6379,-0.0721,-10.15%,0.6799,0.71,0.63,24151301,2022-10-07
FFIN,"First Finl Bkshs Inc",43.02,-0.8,-1.83%,43.58,43.75,42.67,308500,2022-10-07
FFWM,"First Foundation",17.87,-0.83,-4.44%,18.58,18.58,17.86,334900,2022-10-07
FGBI,"First Gurty Banc",22.09,-0.16,-0.72%,22.25,22.75,21.44,26300,2022-10-07
FGEN,"Fibrogen Inc CS",14.72,0.46,+3.23%,14.07,14.79,13.99,1135500,2022-10-07
FHI,"Federated Investors",32.1,-0.92,-2.79%,32.81,32.81,32.01,381000,2022-10-07
FHTX,"Foghorn Therapeutics Inc",8.14,-0.29,-3.44%,8.3,8.43,7.97,54200,2022-10-07
FIBK,"First Interstate Ban",41.51,-0.67,-1.59%,42.09,42.09,41.3,550000,2022-10-07
FIGS,"Figs Inc Cl A",8.56,-0.29,-3.28%,8.65,8.75,8.45,2262500,2022-10-07
FISI,"Financial Institut",24.06,-0.62,-2.51%,24.47,24.47,23.85,35100,2022-10-07
FIX,"Comfort Systems USA",100.76,-2.55,-2.47%,102.59,102.71,100,187300,2022-10-07
FIZZ,"Natl Beverage Cp",39,-0.78,-1.96%,39.5,39.5,38.78,177700,2022-10-07
FL,"Footlocker Inc",31.57,-0.32,-1.00%,31.56,32.03,31.29,1796200,2022-10-07
FLGT,"Fulgent Genetics Inc",37.62,-0.83,-2.16%,38.21,38.27,37.37,313300,2022-10-07
FLIC,"First of Long Isla",17.27,-0.48,-2.70%,17.69,17.7,17.23,67900,2022-10-07
FLL,"Full House Rsts",5.56,-0.2,-3.56%,5.67,5.73,5.49,48200,2022-10-07
FLNC,"Fluence Energy Inc Cl A",14.4,-0.85,-5.57%,14.79,15.04,14.13,602300,2022-10-07
FLNG,"Flex Lng Ltd",30.22,0.32,+1.07%,29.91,30.93,29.79,523200,2022-10-07
FLR,"Fluor Corp",28.36,-0.57,-1.97%,28.77,28.87,28.02,1496700,2022-10-07
FLWS,1-800-Flowers.com,5.9,-0.27,-4.38%,6.09,6.1,5.82,796200,2022-10-07
FLYW,"Flywire Corp Voting",22.71,-1.15,-4.82%,23.18,23.45,22.53,556200,2022-10-07
FMAO,"Farmers & Merch Banc",26.83,-0.42,-1.54%,27.07,27.12,26.79,17400,2022-10-07
FMBH,"First Mid Ill Bncshr",31.98,-0.53,-1.63%,32.3,32.3,31.61,42100,2022-10-07
FMNB,"Farmers Natl Banc Cp",12.59,-0.1,-0.79%,12.74,12.92,12.52,221300,2022-10-07
FMTX,"Forma Therapeutics Holdings Inc",19.96,0.01,+0.05%,19.95,19.97,19.95,655600,2022-10-07
FN,Fabrinet,104.66,-2.69,-2.51%,105.91,106.13,103.57,225600,2022-10-07
FNA,"Paragon 28 Inc",16.64,-1.06,-5.99%,17.5,17.68,16.55,133200,2022-10-07
FNKO,"Funko Inc Cl A",21.35,0.04,+0.19%,20.88,21.42,20.54,577800,2022-10-07
FNLC,"First Bancorp Inc",27.72,-0.41,-1.46%,28.21,28.79,27.45,6800,2022-10-07
FOA,"Finance of America Companies Inc Cl A",1.59,-0.12,-7.02%,1.67,1.7,1.56,150500,2022-10-07
FOCS,"Focus Financial Partners Inc Cl A",33.17,-0.46,-1.37%,33.37,33.37,32.45,366800,2022-10-07
FOLD,"Amicus Therapeutics",10.4,-0.47,-4.32%,10.82,10.91,10.38,2263600,2022-10-07
FOR,"Forestar Group Inc",11.15,-0.31,-2.71%,11.4,11.41,11.03,74300,2022-10-07
FORG,"Forgerock Inc Cl A",15.8,-0.18,-1.13%,15.71,15.85,15.24,355000,2022-10-07
FORM,"Formfactor Inc",27.26,-0.8,-2.85%,27.04,27.69,26.95,542200,2022-10-07
FORR,"Forrester Resrch",37.9,-0.61,-1.58%,38.32,38.38,37.48,76900,2022-10-07
FOSL,"Fossil Group",3.61,-0.12,-3.22%,3.66,3.68,3.54,631600,2022-10-07
FOXF,"Fox Factory Cp",82.28,-1.72,-2.05%,83.08,83.89,81.43,275000,2022-10-07
FPI,"Farmland Partners Inc",12.93,0.11,+0.86%,12.73,13.06,12.65,344200,2022-10-07
FRBA,"First Bank",13.88,-0.15,-1.07%,13.92,13.94,13.38,15500,2022-10-07
FRBK,"Republic First Bcp",2.91,-0.04,-1.36%,2.95,2.95,2.89,110900,2022-10-07
FREE,"Whole Earth Brands Inc",3.57,-0.01,-0.28%,3.72,3.72,3.52,187700,2022-10-07
FRG,"Franchise Group Inc",25.92,-0.64,-2.41%,26.45,26.68,25.48,534200,2022-10-07
FRME,"First Merchants Corp",39.72,-1.06,-2.60%,40.65,40.65,39.53,206400,2022-10-07
FRO,"Frontline Ltd",10.89,0.11,+1.02%,10.75,11.07,10.63,2424400,2022-10-07
FRPH,"Frp Holdings Inc",54.86,-0.21,-0.38%,55.07,55.07,54.18,11100,2022-10-07
FRST,"Primis Financial Corp",12.06,-0.3,-2.43%,12.27,12.27,12.03,36800,2022-10-07
FSBC,"Five Star Bancorp",28.24,-0.03,-0.11%,28.26,28.53,27.94,27700,2022-10-07
FSLY,"Fastly Inc",8.63,-0.76,-8.09%,9.04,9.21,8.49,2926600,2022-10-07
FSP,"Franklin Street Properties",2.47,-0.01,-0.40%,2.47,2.47,2.39,1048100,2022-10-07
FSR,"Fisker Inc",7.37,-0.15,-1.99%,7.49,7.57,7.09,5836300,2022-10-07
FSS,"Federal Signal Corp",41.15,1.27,+3.18%,40.59,41.16,39.85,315800,2022-10-07
FTCI,"Ftc Solar Inc",2.8,-0.13,-4.44%,2.85,2.89,2.75,1066200,2022-10-07
FTDR,"Frontdoor Inc",20.75,-0.28,-1.33%,20.81,21.06,20.45,593800,2022-10-07
FUBO,"Fubotv Inc",3.79,-0.21,-5.25%,3.9,3.94,3.72,9015900,2022-10-07
FUL,"H. B. Fuller Company",64.62,-2.59,-3.85%,66.74,67.07,64.33,277800,2022-10-07
FULC,"Fulcrum Therapeutics Inc",7.94,-0.41,-4.91%,8.32,8.32,7.9,128100,2022-10-07
FULT,"Fulton Financial Cor",16.32,-0.29,-1.75%,16.6,16.66,16.25,877600,2022-10-07
FVCB,"Fvcbankcorp Inc",19.16,-0.06,-0.31%,19.23,19.28,19,6300,2022-10-07
FWRD,"Foward Air Corp",95.93,-1.88,-1.92%,96.61,97.16,95.53,337100,2022-10-07
FWRG,"First Watch Restaurant Group Inc",15.6,-0.08,-0.51%,15.47,15.64,15.28,128800,2022-10-07
FXLV,"F45 Training Holdings Inc",3.45,-0.15,-4.17%,3.55,3.63,3.44,569500,2022-10-07
GABC,"German Amer Bncp Inc",35.82,-1.15,-3.11%,36.77,36.77,35.69,40700,2022-10-07
GAMB,"Gambling.com Group Ltd",7.26,-0.14,-1.89%,7.21,7.52,7.16,8100,2022-10-07
GATX,"GATX Corp",90.24,-2.17,-2.35%,91.65,91.94,89.78,190500,2022-10-07
GBCI,"Glacier Bancorp Inc",49.77,-2.05,-3.96%,50.94,51.36,49.41,294900,2022-10-07
GBIO,"Generation Bio CO",5.42,-0.33,-5.74%,5.63,5.76,5.42,143200,2022-10-07
GBX,"Greenbrier Companies",24.92,-1.99,-7.40%,26.61,26.67,24.77,228300,2022-10-07
GCBC,"Greene County Bncp",56.52,-0.87,-1.52%,55.85,56.52,55.85,2400,2022-10-07
GCI,"Gannett Co. Inc",1.49,-0.03,-1.97%,1.5,1.52,1.47,982100,2022-10-07
GCMG,"Gcm Grosvenor Inc",7.55,-0.3,-3.82%,7.77,7.82,7.47,565900,2022-10-07
GCO,"Genesco Inc",41.48,-0.17,-0.41%,41.08,41.67,40.53,179500,2022-10-07
GDEN,"Golden Entmt",38.18,-0.3,-0.78%,37.67,38.38,37.28,168200,2022-10-07
GDOT,"Green Dot Corp",19.54,-0.41,-2.06%,19.71,19.91,19.43,456000,2022-10-07
GDYN,"Grid Dynamics Holdings Inc",16.83,-2.18,-11.47%,18.54,18.75,16.26,814100,2022-10-07
GEF,"Greif Bros. Corp",60.2,-1.16,-1.89%,60.96,60.96,59.57,297000,2022-10-07
GEF.B,"Greif Bros. Corp Cl B",62.11,-1.39,-2.19%,63.08,63.08,61.92,16200,2022-10-07
GEO,"Geo Group Inc",8.32,-0.11,-1.30%,8.38,8.4,8.14,1294000,2022-10-07
GERN,"Geron Corp",2.17,-0.09,-3.98%,2.22,2.24,2.16,2377600,2022-10-07
GES,"Guess Inc",15.4,-0.43,-2.72%,15.57,15.7,14.94,732400,2022-10-07
GEVO,"Gevo Inc",2.35,-0.14,-5.62%,2.42,2.46,2.34,5771000,2022-10-07
GFF,"Griffon Corp",30.24,-1.24,-3.94%,31.38,31.58,30.05,591100,2022-10-07
GHC,"Graham Holdings Company",536.41,-15.38,-2.79%,541.33,544.35,535.26,19800,2022-10-07
GIC,"Global Industrial CO",27.26,-0.85,-3.02%,27.95,27.95,26.98,84200,2022-10-07
GIII,"G-III Apparel Gp",15.88,-0.45,-2.76%,15.97,16.3,15.6,451200,2022-10-07
GKOS,"Glaukos Corp",55.33,-1.49,-2.62%,56.17,56.41,54.92,254000,2022-10-07
GLDD,"Great Lakes Drg Dock",7.52,-0.21,-2.72%,7.73,7.73,7.43,286800,2022-10-07
GLNG,"Golar Lng Ltd",25.61,-0.17,-0.66%,25.99,26.2,25.38,750000,2022-10-07
GLRE,"Greenlight Cap. Re.",7.39,-0.31,-4.03%,7.6,7.66,7.35,48700,2022-10-07
GLT,Glatfelter,2.71,-0.19,-6.55%,2.86,2.86,2.62,925200,2022-10-07
GLUE,"Monte Rosa Therapeutics Inc",7.29,-0.64,-8.07%,7.81,7.88,7.27,84000,2022-10-07
GMRE,"Global Medical REIT Inc",7.51,-0.22,-2.85%,7.62,7.73,7.44,1130400,2022-10-07
GMS,"Gms Inc",42.78,-1.68,-3.78%,43.75,43.88,42.41,207700,2022-10-07
GNK,"Genco Shipping & Trading Ltd",13.91,0,0.00%,13.76,14.12,13.76,918000,2022-10-07
GNL,"Global Net Lease Inc",10.51,-0.23,-2.14%,10.71,10.84,10.41,1005500,2022-10-07
GNTY,"Guaranty Bancshares Inc",35.52,-0.33,-0.92%,35.8,35.83,35.06,7600,2022-10-07
GNW,"Genworth Financial Inc",3.93,-0.04,-1.01%,3.93,4,3.92,3428600,2022-10-07
GOEV,"Canoo Inc",1.5,-0.12,-7.41%,1.6,1.63,1.48,6795400,2022-10-07
GOGL,"Golden Ocean Gp",8.48,0.05,+0.59%,8.36,8.56,8.33,1830100,2022-10-07
GOGO,"Gogo Inc",12.71,-0.19,-1.47%,12.82,12.97,12.56,1735900,2022-10-07
GOLF,"Acushnet Holdings Corp",43.75,-1.35,-2.99%,44.54,44.91,43.66,371100,2022-10-07
GOOD,"Gladstone Comml",15.43,-0.21,-1.34%,15.5,15.67,15.26,371500,2022-10-07
GOSS,"Gossamer Bio Inc",12.18,-0.51,-4.02%,12.52,12.63,12.15,792100,2022-10-07
GPI,"Group 1 Automotive",152.95,0.21,+0.14%,151.37,153.49,149.82,270800,2022-10-07
GPMT,"Granite Point Mortgage Trust Inc",6.24,-0.06,-0.95%,6.26,6.35,6.13,926500,2022-10-07
GPOR,"Gulfport Energy Corp",95.22,-1.72,-1.77%,96.75,98.56,94.69,140700,2022-10-07
GPRE,"Green Plains Inc",27.82,-1.2,-4.14%,28.69,29.01,27.15,1315400,2022-10-07
GPRO,"Gopro Inc Cl A",5.01,-0.14,-2.72%,5.05,5.1,4.95,1757300,2022-10-07
GRBK,"Green Brick Partners",22.49,-1,-4.26%,23.08,23.08,22.27,520200,2022-10-07
GRC,"Gorman-Rupp Company",24.13,-0.86,-3.44%,24.69,24.69,23.76,57100,2022-10-07
GREE,"Greenidge Generations Hldgs Inc",1.74,-0.1,-5.43%,1.79,1.83,1.71,215400,2022-10-07
GRNA,"Greenlight Biosciences Hldgs Pbc",2.08,-0.14,-6.31%,2.13,2.15,2.05,250200,2022-10-07
GRPN,"Groupon Cl A",8.24,-0.92,-10.04%,8.98,9.01,7.84,1396900,2022-10-07
GRWG,"Growgeneration Corp",4.01,-0.35,-8.03%,4.29,4.43,3.87,4098700,2022-10-07
GSAT,Globalstar,1.76,-0.02,-1.12%,1.76,1.795,1.72,5118100,2022-10-07
GSBC,"Great Southern Bncp",58.12,-0.67,-1.14%,58.42,58.42,57.69,36200,2022-10-07
GSHD,"Goosehead Insurance Inc Cl A",32.77,-2.44,-6.93%,34.44,34.64,32.21,258800,2022-10-07
GT,"Goodyear Tire Rubber",11.09,-0.13,-1.16%,11.08,11.19,10.9,3079300,2022-10-07
GTLS,"Chart Industries IN",196.77,-6.06,-2.99%,200.19,201.51,195.33,224600,2022-10-07
GTN,"Gray Television",14.48,-0.04,-0.28%,14.49,14.56,14.07,531800,2022-10-07
GTY,"Getty Realty Corp",26.61,-0.31,-1.15%,26.83,26.99,26.48,235700,2022-10-07
GVA,"Granite Construction Inc",26.88,-0.4,-1.47%,27.18,27.18,26.73,270200,2022-10-07
GWH,"Ess Tech Inc",4.08,-0.46,-10.13%,4.46,4.48,4.07,1274500,2022-10-07
GWRS,"Global Water Reso",11,-0.48,-4.18%,11.5,11.5,10.95,23600,2022-10-07
HA,"Hawaiian Hlds Inc",13.36,-0.68,-4.84%,13.95,13.97,13,748700,2022-10-07
HAE,"Haemonetics Corp",75.94,-0.95,-1.24%,76.45,76.64,75.32,361500,2022-10-07
HAFC,"Hanmi Financial Cp",23.72,-0.96,-3.89%,24.59,24.6,23.69,122500,2022-10-07
HAIN,"Hain Celestial Group",16.17,-0.29,-1.76%,16.34,16.4,15.95,1416100,2022-10-07
HALO,"Halozyme Therapeutic",41.5,-0.32,-0.77%,41.69,42.21,41.18,1033600,2022-10-07
HASI,"Hannon Armstrong Sustainable IN",27.71,-0.65,-2.29%,27.94,28.2,27.4,678300,2022-10-07
HAYN,"Haynes Intl Inc",38.14,-0.67,-1.73%,38.57,38.7,37.63,34900,2022-10-07
HBCP,"Home Bancorp Inc",39.1,-1.01,-2.52%,40.3,40.3,38.89,7600,2022-10-07
HBNC,"Horizon Bancorp",18.29,-0.49,-2.61%,18.7,18.7,18.21,94100,2022-10-07
HBT,"Hbt Financial Inc",17.87,0.11,+0.62%,17.56,17.87,17.5,19400,2022-10-07
HCAT,"Health Catalyst Inc",9.49,-0.68,-6.69%,9.98,10.07,9.45,593200,2022-10-07
HCC,"Warrior Met Coal Inc",32.33,-0.29,-0.89%,32.65,33.04,31.98,679700,2022-10-07
HCCI,Heritage-Crystal,29.31,-1.31,-4.28%,30.44,30.44,29.25,84100,2022-10-07
HCI,"Homeowners Choice",33.25,-2.43,-6.81%,35.45,35.57,32.38,169100,2022-10-07
HCKT,"Hackett Grp Inc",19.05,-0.09,-0.47%,19.09,19.22,18.82,102600,2022-10-07
HCSG,"Healthcare Svcs Gp",12.14,-0.15,-1.22%,12.15,12.2,11.98,501700,2022-10-07
HDSN,"Hudson Tech Inc",7.52,-0.23,-2.97%,7.69,7.71,7.46,356600,2022-10-07
HEAR,"Turtle Beach Corp",7.41,-0.05,-0.67%,7.31,7.42,7.07,173200,2022-10-07
HEES,"H&E Equip Services",29.32,-1.5,-4.87%,30.51,30.53,29.12,105300,2022-10-07
HELE,"Helen of Troy Ltd",100.05,-4.36,-4.18%,103.43,105.81,99.92,565200,2022-10-07
HFFG,"HF Foods Group Inc",3.7,-0.19,-4.88%,3.92,3.92,3.66,35500,2022-10-07
HFWA,"Heritage Financial",28.06,-0.07,-0.25%,28.14,28.42,27.93,262200,2022-10-07
HGV,"Hilton Grand Vacations Inc",35.11,-0.6,-1.68%,35,35.25,34.59,426800,2022-10-07
HI,"Hillenbrand Inc",38.15,-0.78,-2.00%,38.45,38.45,37.65,348700,2022-10-07
HIBB,"Hibbett Inc",56.12,-0.34,-0.60%,55.4,56.28,54.71,311300,2022-10-07
HIFS,"Hingham Inst For Svg",249.99,-1.83,-0.73%,253.07,253.07,248.85,7200,2022-10-07
HIMS,"Hims & Hers Health Inc",5.38,-0.27,-4.78%,5.53,5.58,5.32,2263000,2022-10-07
HIPO,"Hippo Holdings Inc",16.34,0.32,+2.00%,15.77,16.42,15.27,209900,2022-10-07
HL,"Hecla Mining Company",4.26,-0.22,-4.91%,4.36,4.43,4.21,7936600,2022-10-07
HLF,"Herbalife Ltd",19.93,-0.66,-3.21%,20.57,20.68,19.63,716300,2022-10-07
HLGN,"Heliogen Inc",2.01,-0.19,-8.64%,2.14,2.2,1.98,1173100,2022-10-07
HLI,"Houlihan Lokey",77.38,-2.17,-2.73%,78.93,79.16,76.86,380300,2022-10-07
HLIO,"Helios Technologies Inc",50.9,-2.17,-4.09%,52.56,52.56,50.74,169100,2022-10-07
HLIT,"Harmonic Inc",13.28,-0.47,-3.42%,13.6,13.66,13.02,1208400,2022-10-07
HLLY,"Holley Inc",3.59,-0.35,-8.88%,3.9,3.9,3.59,641700,2022-10-07
HLMN,"Hillman Solutions Corp",7.21,-0.41,-5.38%,7.55,7.59,7.18,1191800,2022-10-07
HLNE,"Hamilton Lane Inc Cl A",60.37,-3.49,-5.47%,62.98,62.98,60.15,148500,2022-10-07
HLTH,"Cue Health Inc",3.38,-0.17,-4.79%,3.52,3.6,3.36,404800,2022-10-07
HLVX,"Hillevax Inc",16.1,-2.73,-14.50%,18.64,18.64,15.71,87100,2022-10-07
HLX,"Helix Energy Solutions Group",4.5,0,0.00%,4.58,4.61,4.45,959900,2022-10-07
