Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
RGR,"Sturm Ruger & Company",52.24,-0.17,-0.32%,52.11,52.28,51.14,142100,2022-10-07
RH,"Rh Common Stock",256.84,-8.04,-3.04%,259.62,262.47,253.72,532200,2022-10-07
RHI,"Robert Half International Inc",77.5,-2.08,-2.61%,78.74,78.74,76.86,1198700,2022-10-07
RHP,"Ryman Hospitality Properties REIT",77.73,-0.53,-0.68%,77.79,78.72,76.87,398400,2022-10-07
RICK,"RCI Hospitality Hold",68.04,-1.07,-1.55%,68.11,69.04,67.34,44700,2022-10-07
RIDE,"Lordstown Motors Corp",1.66,-0.14,-7.78%,1.77,1.8,1.64,7675100,2022-10-07
RILY,"B. Riley Financl",44.27,-1.6,-3.49%,45.35,45.49,44,170400,2022-10-07
RIOT,"Riot Blockchain Inc",6.57,-0.59,-8.31%,6.98,6.98,6.44,7812300,2022-10-07
RITM,"Rithm Capital Corp",7.29,-0.1,-1.35%,7.28,7.43,7.2,6204500,2022-10-07
RIVN,"Rivian Automotive Inc Cl A",33.95,-2.81,-7.64%,35.71,36.01,33.01,22803500,2022-10-07
RJF,"Raymond James Financial",107.12,-1.1,-1.02%,107.51,107.93,105.75,1118600,2022-10-07
RKLB,"Rocket Lab USA Inc",4.36,-0.26,-5.63%,4.51,4.56,4.33,2434300,2022-10-07
RKT,"Rocket Companies Inc Cl A",6.69,-0.3,-4.29%,6.77,6.91,6.46,3962500,2022-10-07
RL,"Ralph Lauren Corp",90.76,-2.77,-2.96%,92.32,92.32,89.81,831000,2022-10-07
RLAY,"Relay Therapeutics Inc",22.24,-0.76,-3.30%,22.95,23.05,22.19,822100,2022-10-07
RLI,"Rli Corp",101.94,-1.72,-1.66%,103.16,103.16,101.18,112500,2022-10-07
RLJ,"Rlj Lodging Trust",10.46,-0.15,-1.41%,10.52,10.63,10.37,966000,2022-10-07
RLMD,"Relmada Therapeutics Inc",34.24,-1.6,-4.46%,35.65,36.15,34.03,382000,2022-10-07
RM,"Regional Managment Corp",28.58,-0.54,-1.85%,29,29.01,28.39,32900,2022-10-07
RMAX,"Re/Max Holdings Inc",18.18,-0.84,-4.42%,18.89,18.91,17.93,132800,2022-10-07
RMBS,"Rambus Inc",27.36,-0.81,-2.88%,27.62,28,27.21,776900,2022-10-07
RMD,"Resmed Inc",222.41,-7.44,-3.24%,227.84,227.87,221.15,330300,2022-10-07
RMR,"The Rmr Grp A",23.95,-0.5,-2.04%,24.42,24.42,23.61,95700,2022-10-07
RNA,"Avidity Biosciences Inc",16.38,-0.08,-0.49%,16.41,16.63,16.11,329500,2022-10-07
RNG,"Ringcentral Inc",39.32,-2.96,-7.00%,41,41.37,39.17,2436700,2022-10-07
RNR,"Renaissancere Holdings Ltd",128.74,-7.1,-5.23%,134.93,134.93,128.74,489000,2022-10-07
RNST,"Renasant Corp",32.43,-0.78,-2.35%,33.15,33.15,32.33,199600,2022-10-07
ROAD,"Construction Partners Inc Cl A",27.35,-0.83,-2.95%,27.92,28.01,27.09,126700,2022-10-07
ROCC,"Ranger Oil Corp",36.45,-0.88,-2.36%,37.62,38.54,36.23,435600,2022-10-07
ROCK,"Gibraltar Ind Inc",44.13,-1.18,-2.60%,45,45,44,268100,2022-10-07
ROG,"Rogers Corp",236.3,-1.72,-0.72%,238,238,234.72,120200,2022-10-07
ROIC,"Retail Opp Invts Cp",13.58,-0.19,-1.38%,13.65,13.76,13.47,2401400,2022-10-07
ROK,"Rockwell Automation Inc",225.41,-7.71,-3.31%,229.97,230.01,223.68,545200,2022-10-07
ROKU,"Roku Inc",55.08,-4.31,-7.26%,57.8,57.97,54.8,8564000,2022-10-07
ROL,"Rollins Inc",36.16,-0.97,-2.61%,36.84,36.99,36.06,1153000,2022-10-07
ROP,"Roper Industries",369.37,-10.96,-2.88%,376.77,377.92,367.23,577100,2022-10-07
ROST,"Ross Stores Inc",86.86,-1.38,-1.56%,87.29,87.78,86.17,1743000,2022-10-07
ROVR,"Rover Group Inc",3.85,-0.09,-2.28%,3.89,3.95,3.84,396800,2022-10-07
RPAY,"Repay Holdings Corp Cl A",6.85,-0.28,-3.93%,7,7.02,6.83,841500,2022-10-07
RPD,"Rapid7 Inc",42.76,-3.34,-7.25%,44.93,45.35,42.57,551000,2022-10-07
RPM,"RPM International Inc",91.05,-3.87,-4.08%,94.11,94.11,90.89,955600,2022-10-07
RPRX,"Royalty Pharma Plc Cl A",40.86,-0.2,-0.49%,40.95,41.49,40.65,1839500,2022-10-07
RPT,"Ramco-Gershenson Properties Trust",7.97,-0.12,-1.48%,8.04,8.1,7.86,636600,2022-10-07
RRC,"Range Resources Corp",27.09,-0.66,-2.38%,27.6,28.57,27.05,3949700,2022-10-07
RRR,"Red Rock Resorts Inc",37.16,-0.43,-1.14%,37,37.33,36.17,402100,2022-10-07
RRX,"Regal Rexnord Corp",150.94,-6.77,-4.29%,156.25,156.76,149.85,534300,2022-10-07
RS,"Reliance Steel & Aluminum Company",178.27,-3.61,-1.98%,181,181.71,178.02,449500,2022-10-07
RSG,"Republic Services",129.23,-4.18,-3.13%,132.28,132.62,129.07,1482400,2022-10-07
RSI,"Rush Street Interactive Inc",3.77,-0.2,-5.04%,3.9,3.95,3.71,640200,2022-10-07
RTX,"Raytheon Technologies Corp",84.01,-0.27,-0.32%,83.76,84.09,82.71,4417500,2022-10-07
RUN,"Sunrun Inc",25.51,-1.7,-6.25%,26.57,26.85,25.16,7879800,2022-10-07
RUSHA,"Rush Entpr Cl A",45.47,-0.49,-1.07%,45.71,45.8,45.06,175500,2022-10-07
RUSHB,"Rush Entpr Cl B",48.7,-1.06,-2.13%,49.69,49.69,48.46,5000,2022-10-07
RUTH,"Ruth's Hospitality",17.09,-0.42,-2.40%,17.38,17.5,16.98,285400,2022-10-07
RVLV,"Revolve Group Inc",21.76,-1.84,-7.80%,22.99,23.06,21.39,1737700,2022-10-07
RVMD,"Revolution Medicines Inc",18.4,-1.09,-5.59%,19.1,19.56,18.29,734800,2022-10-07
RVNC,"Revance Therapeutics",29.37,-1.28,-4.19%,30.66,30.95,29,1205100,2022-10-07
RWT,"Redwood Trust",5.7,-0.2,-3.39%,5.83,5.92,5.66,3596100,2022-10-07
RXDX,"Prometheus Biosciences Inc",55.04,-0.64,-1.15%,54.89,57.53,54.2,577200,2022-10-07
RXRX,"Recursion Pharmaceuticals Inc Cl A",10.78,-0.94,-8.02%,11.53,11.59,10.69,815300,2022-10-07
RXST,"Rxsight Inc",10.99,-0.65,-5.58%,11.55,11.55,10.95,66700,2022-10-07
RYAN,"Ryan Specialty Hldgs Inc",40.47,-0.89,-2.15%,40.87,41.13,40.19,428300,2022-10-07
RYI,"Ryerson Holding Corp",28.26,-0.1,-0.35%,28,28.62,27.53,183000,2022-10-07
RYN,"Rayonier Inc REIT",31.48,-0.14,-0.44%,31.46,31.78,31.31,693600,2022-10-07
S,"Sentinelone Inc Cl A",26.54,-1.14,-4.12%,26.99,27.27,26.11,2024500,2022-10-07
SABR,"Sabre Corp",5.22,-0.23,-4.22%,5.31,5.37,5.11,4569000,2022-10-07
SAFE,"Safehold Inc",24.25,-2.32,-8.73%,26.17,26.17,24,1790500,2022-10-07
SAFT,"Safety Ins Group Inc",78.18,-1.93,-2.41%,79.5,82.29,77.75,58400,2022-10-07
SAGE,"Sage Therapeutic Com",39.62,-3.04,-7.13%,42.19,42.19,39.53,649100,2022-10-07
SAH,"Sonic Automotive",44.06,-0.53,-1.19%,44.01,44.8,43.63,367800,2022-10-07
SAIA,"Saia Inc",197.52,-4.11,-2.04%,197.69,201.37,195.58,472000,2022-10-07
SAIC,"Science Applications International",92.06,0.03,+0.03%,91.83,92.26,90.77,252800,2022-10-07
SAM,"Boston Beer Company",342.45,-4.48,-1.29%,344.68,346.1,339.17,162600,2022-10-07
SANA,"Sana Biotechnology Inc",5.49,-0.83,-13.13%,6.29,6.29,5.36,1453300,2022-10-07
SANM,"Sanmina Corp",49.7,-0.75,-1.49%,49.72,50.05,49.1,334200,2022-10-07
SASR,"Sandy Spring Bancorp",35.74,-1.29,-3.48%,36.65,36.65,35.68,121800,2022-10-07
SATS,"Echostar Corp",17.21,-0.43,-2.44%,17.4,17.53,17.11,314600,2022-10-07
SAVA,"Cassava Sciences Inc",39.93,-2.42,-5.71%,42.02,42.76,39.14,2004200,2022-10-07
SAVE,"Spirit Airlines Inc",18.48,-0.59,-3.09%,19.07,19.15,18.19,1456500,2022-10-07
SBAC,"SBA Communications",262.4,-5.62,-2.10%,265.17,267.63,260.99,855500,2022-10-07
SBCF,"Seacoast Banking Cp",30.83,-0.68,-2.16%,31.43,31.53,30.67,253500,2022-10-07
SBGI,"Sinclair Brdcst A",18.57,-0.48,-2.52%,18.91,18.99,18.36,709200,2022-10-07
SBH,"Sally Beauty Holdings",12.52,-0.44,-3.40%,12.76,12.83,12.35,1174600,2022-10-07
SBNY,"Signature Bank",152.99,-4.6,-2.92%,154.93,155.05,151.36,467200,2022-10-07
SBRA,"Sabra REIT",12.53,-0.36,-2.79%,12.89,12.98,12.36,2144000,2022-10-07
SBSI,"Southside Bancshares",35.43,-0.78,-2.15%,36.15,36.15,35.42,105100,2022-10-07
SBUX,"Starbucks Corp",87.03,-2.32,-2.60%,88.54,88.9,86.3,6606300,2022-10-07
SCCO,"Southern Copper Corp",47.91,-0.39,-0.81%,47.66,48.83,47.44,1866300,2022-10-07
SCHL,"Scholastic Cp",31.95,0.74,+2.37%,31.28,32.15,30.75,390600,2022-10-07
SCHN,"Schnitzer Steel A",28.14,-0.82,-2.83%,28.43,28.72,28.04,168100,2022-10-07
SCHW,"The Charles Schwab Corp",74.31,-1.68,-2.21%,75.5,75.88,73.59,8063000,2022-10-07
SCI,"Service Corp International",60,-1.01,-1.66%,60.99,61.17,59.49,788700,2022-10-07
SCL,"Stepan Company",92.73,-2.94,-3.07%,95.22,95.22,92.18,67000,2022-10-07
SCS,"Steelcase Inc",7.04,-0.08,-1.12%,7.01,7.08,6.91,1150400,2022-10-07
SCSC,"Scansource Inc",26.61,-1.1,-3.97%,27.34,27.53,26.55,113700,2022-10-07
SCVL,"Shoe Carnival Inc",22.41,-1.12,-4.76%,23.17,23.35,22.22,430500,2022-10-07
SDGR,"Schrodinger Inc",24.53,-0.93,-3.65%,25.18,25.83,24.41,594500,2022-10-07
SEAS,"Seaworld Entertainment Inc Company",46.58,-0.34,-0.72%,46.31,47.18,45.43,1564900,2022-10-07
SEB,"Seaboard Corp",3469.99,-63.97,-1.81%,3496.99,3550,3423.01,500,2022-10-07
SEE,"Sealed Air Corp",44.02,-1.15,-2.55%,44.5,44.61,43.77,803000,2022-10-07
SEER,"Seer Inc Cl A",7.23,-0.72,-9.06%,7.73,7.8,7.21,196700,2022-10-07
SEIC,"Sei Investments Company",48.81,-1.71,-3.38%,50.21,50.21,48.54,443200,2022-10-07
SEM,"Select Medical Holdings Corp",22.91,-0.75,-3.17%,23.3,23.39,22.75,632700,2022-10-07
SENEA,"Seneca Foods Cp A",54.45,0.72,+1.34%,53.34,54.77,53.34,31600,2022-10-07
SENS,"Senseonics Holdings",1.28,-0.04,-3.03%,1.31,1.325,1.25,2744400,2022-10-07
SF,"Stifel Financial Corp",54.33,-1.51,-2.70%,55.26,55.26,53.79,368300,2022-10-07
SFBS,"Servisfirst Bancs",82.44,-1.56,-1.86%,83.65,83.71,81.95,108900,2022-10-07
SFIX,"Stitch Fix Inc",3.89,-0.27,-6.49%,4.08,4.08,3.79,3315800,2022-10-07
SFL,"Ship Finance International",9.14,-0.09,-0.98%,9.25,9.3,9.1,1029600,2022-10-07
SFM,"Sprouts Farmers Market",26.71,-0.34,-1.26%,26.92,27.03,26.51,993100,2022-10-07
SFNC,"Simmons First Natl",22.34,-0.52,-2.27%,22.76,22.76,22.32,493700,2022-10-07
SFST,"Southern First Bancs",42.03,-0.82,-1.91%,42.5,43.34,41.6,19800,2022-10-07
SG,"Sweetgreen Inc Cl A",18.37,-1.03,-5.31%,18.94,18.94,18.08,1236700,2022-10-07
SGEN,"Seagen Inc",131.26,-5.02,-3.68%,135.24,135.25,131.02,883100,2022-10-07
SGFY,"Signify Health Inc Cl A",29.18,-0.1,-0.34%,29.23,29.26,29.15,1846000,2022-10-07
SGH,"Smart Global Holdings Inc",14.19,-0.31,-2.14%,14.11,14.48,13.84,1340300,2022-10-07
SGMO,"Sangamo Therapeutics",4.84,-0.16,-3.20%,4.93,4.98,4.82,1415400,2022-10-07
SGRY,"Surgery Partners CS",24.45,-0.91,-3.59%,24.82,25.58,24.03,516500,2022-10-07
SHAK,"Shake Shack Inc",46.69,-1.15,-2.40%,47.24,47.37,45.65,703500,2022-10-07
SHBI,"Shore Bancshares Inc",17.33,-0.26,-1.48%,17.32,17.43,17.19,36800,2022-10-07
SHC,"Sotera Health Company",6.96,-0.1,-1.42%,7.02,7.06,6.76,2430800,2022-10-07
SHCR,"Sharecare Inc Cl A",2.05,0.01,+0.49%,2.02,2.12,1.97,1906600,2022-10-07
SHEN,"Shenandoah Telecom",15.83,-0.37,-2.28%,16.11,16.12,15.63,156600,2022-10-07
SHLS,"Shoals Technologies Group Cl A",21.93,-0.47,-2.10%,21.84,22.5,21.64,878200,2022-10-07
SHO,"Sunstone Hotel Investors",9.61,-0.16,-1.64%,9.7,9.76,9.55,2874600,2022-10-07
SHOO,"Steven Maddens Ltd",27.52,-0.72,-2.55%,27.83,27.93,27.23,629500,2022-10-07
SHW,"Sherwin-Williams Company",205.6,-11.17,-5.15%,213.71,214.8,204.05,1198800,2022-10-07
SHYF,"The Shyft Group Inc",20.38,-1.17,-5.43%,21.44,21.5,20.22,276900,2022-10-07
SI,"Silvergate Capital Corp Cl A",70.21,-3.55,-4.81%,70.99,71.32,67.83,778600,2022-10-07
SIBN,"Si-Bone Inc",15.71,-1.81,-10.33%,17.17,17.21,15.65,134800,2022-10-07
SIG,"Signet Jewelers Ltd",57.36,-2.37,-3.97%,58.86,59.28,56.75,606400,2022-10-07
SIGA,"Siga Technologies Inc",9.18,-0.23,-2.44%,9.34,9.39,8.97,2149800,2022-10-07
SIGI,"Selective Ins Group",84.3,-1.01,-1.18%,85.09,85.2,83.7,267500,2022-10-07
SILK,"Silk Road Medical Inc",42.23,-3.86,-8.37%,45.06,45.44,41.78,450700,2022-10-07
SIRI,"Sirius XM Holdings",5.87,-0.06,-1.01%,5.9,5.93,5.85,17133000,2022-10-07
SITC,"Site Centers Corp",10.69,-0.35,-3.17%,10.88,10.97,10.61,2028000,2022-10-07
SITE,"Siteone Landscape Supply",106.97,-5.01,-4.47%,109.97,110.11,105.29,286600,2022-10-07
SITM,"Sitime Corp",83.23,-7.97,-8.74%,87.52,87.95,82.29,294400,2022-10-07
SIVB,"Svb Financial Group",341.47,-15.1,-4.23%,348.95,349.23,339.02,482700,2022-10-07
SIX,"Six Flags Entertainment Corp",18.07,-0.35,-1.90%,18.1,18.43,17.67,1689300,2022-10-07
SJI,"South Jersey Industries",33.22,-0.04,-0.12%,33.25,33.34,33.11,710500,2022-10-07
SJM,"J.M. Smucker Company",137.59,-0.49,-0.35%,138.05,138.39,136.88,641900,2022-10-07
SJW,"SJW Corp",59.61,-0.94,-1.55%,60.48,60.92,59.01,190800,2022-10-07
SKIN,"The Beauty Health CO",12.51,-0.49,-3.77%,12.74,12.88,12.48,968400,2022-10-07
SKLZ,"Skillz Inc",1.06,-0.02,-1.85%,1.08,1.1,1.05,4296700,2022-10-07
SKT,"Tanger Factory Outlet Centers",14.69,-0.2,-1.34%,14.71,14.89,14.52,575000,2022-10-07
SKX,"Skechers U.S.A.",34.38,-0.5,-1.43%,34.23,34.44,33.89,983800,2022-10-07
SKY,"Skyline Corp",55.93,-1.89,-3.27%,56.78,57.21,55.19,324300,2022-10-07
SKYW,"Skywest Inc",17.3,-0.39,-2.20%,17.36,17.48,17.01,673300,2022-10-07
SLAB,"Silicon Labs Inc",125.93,-8.45,-6.29%,131.6,131.6,125.14,444300,2022-10-07
SLB,"Schlumberger N.V.",42.59,0.1,+0.24%,42.53,43.12,41.67,15953700,2022-10-07
SLCA,"U.S. Silica Holdings Inc",12.15,-0.15,-1.22%,12.37,12.43,11.96,536300,2022-10-07
SLDP,"Solid Power Inc Cl A",5.13,-0.33,-6.04%,5.34,5.39,5.09,1519100,2022-10-07
SLG,"SL Green Realty Corp",38.41,-1.05,-2.66%,38.86,38.98,37.87,1098700,2022-10-07
SLGC,"Somalogic Inc",3.01,-0.15,-4.75%,3.1,3.13,2.95,1017900,2022-10-07
SLGN,"Silgan Holdings",42.14,-0.95,-2.20%,42.95,43,42.01,307700,2022-10-07
SLM,"SLM Corp",15.49,-0.39,-2.46%,15.53,15.74,15.19,2547500,2022-10-07
SLP,"Simulations Plus Inc",49.08,-1.25,-2.48%,50.08,50.29,48.64,143900,2022-10-07
SLVM,"Sylvamo Corp",41.58,-0.27,-0.65%,41.4,42.01,40.85,499000,2022-10-07
SM,"Sm Energy Company",45.07,-0.36,-0.79%,45.15,46.97,44.61,1603700,2022-10-07
SMAR,"Smartsheet Inc Cl A",36.18,-1.27,-3.39%,35.99,36.77,35.43,1328600,2022-10-07
SMBC,"Southern MO Bancorp",51.08,-0.9,-1.73%,51.89,51.97,50.86,12900,2022-10-07
SMBK,"Smartfinancial Inc",24.42,-0.57,-2.28%,24.91,24.91,24.32,23800,2022-10-07
SMCI,"Super Micro Computer",58.93,-2.52,-4.10%,60.01,60.28,58.39,473800,2022-10-07
SMG,"Scotts Miracle-Gro Company",41.04,-4.15,-9.18%,44.55,45.21,40.21,1813200,2022-10-07
SMMF,"Summit Financial Gp",26.73,-0.57,-2.09%,27,27.35,26.38,18100,2022-10-07
SMP,"Standard Motor Products",33.5,-0.13,-0.39%,33.6,33.6,33.02,100900,2022-10-07
SMPL,"The Simply Good Foods Company",32.63,-0.33,-1.00%,32.73,32.87,32.39,507700,2022-10-07
SMR,"Nuscale Power Corp",11.44,-0.07,-0.61%,11.4,11.59,11.26,546200,2022-10-07
SMRT,"Smartrent Inc",2.4,-0.1,-4.00%,2.47,2.47,2.33,1331900,2022-10-07
SMTC,"Semtech Corp",27.23,-2,-6.84%,28.42,28.45,26.87,3889700,2022-10-07
SNA,"Snap-On Inc",209.55,-4.26,-1.99%,212.34,212.34,208.04,211600,2022-10-07
SNBR,"Sleep Number Corp",37.09,-1.17,-3.06%,37.66,37.84,36.4,289800,2022-10-07
SNCY,"Sun Country Airlines Holdings Inc",14.36,-0.81,-5.34%,14.83,15.02,13.86,652800,2022-10-07
SNDR,"Schneider National Inc",20.75,-0.55,-2.58%,21.08,21.08,20.62,368800,2022-10-07
SNDX,"Syndax Pharma",24.22,-2.02,-7.70%,25.94,26.36,24.2,1025400,2022-10-07
SNEX,"Stonex Group Inc",85,-2.47,-2.82%,86.93,87.9,84.46,57800,2022-10-07
SNOW,"Snowflake Inc Cl A",175.1,-13.81,-7.31%,183.24,183.43,174.54,5408800,2022-10-07
SNPS,"Synopsys Inc",307.01,-14.92,-4.63%,314.41,315.88,305.23,1093300,2022-10-07
SNV,"Synovus Financial Corp",40.06,-0.91,-2.22%,40.73,40.78,39.88,844800,2022-10-07
SNX,"Synnex Corp",82.84,-3.84,-4.43%,85.76,85.76,82.41,319100,2022-10-07
SO,"Southern Company",64.12,-1.61,-2.45%,65.83,65.99,63.79,4889400,2022-10-07
SOFI,"Sofi Technologies Inc",5.01,-0.28,-5.29%,5.13,5.15,4.96,27856100,2022-10-07
SOI,"Solaris Oilfield Infrastructure Inc Cl A",10.55,-0.05,-0.47%,10.72,10.8,10.46,146800,2022-10-07
SON,"Sonoco Products Company",57.88,-1.43,-2.41%,58.84,59.03,57.58,558500,2022-10-07
SOND,"Sonder Holdings Inc",1.84,-0.04,-2.13%,1.84,1.885,1.79,1338000,2022-10-07
SONO,"Sonos Inc",14.34,-0.35,-2.38%,14.41,14.55,14.2,2337000,2022-10-07
SOVO,"Sovos Brands Inc",13.97,-0.41,-2.85%,14.31,14.42,13.85,304400,2022-10-07
SP,"SP Plus Corp",32.78,-0.83,-2.47%,33.22,33.6,32.19,117700,2022-10-07
SPB,"Spectrum Brands Holdings Inc",42.1,1.62,+4.00%,40.84,43,40.39,1093200,2022-10-07
SPCE,"Virgin Galactic Holdings Inc",4.85,-0.23,-4.53%,4.99,4.99,4.79,4032800,2022-10-07
SPFI,"South Plains Financial Inc",28.15,-0.33,-1.16%,28.21,28.45,28.05,29700,2022-10-07
SPG,"Simon Property Group",92.54,-2.14,-2.26%,93.48,94.31,92.03,1811700,2022-10-07
SPGI,"S&P Global Inc",304.53,-11.64,-3.68%,312.78,313.58,302.61,2098300,2022-10-07
SPLK,"Splunk Inc",72.98,-6.55,-8.24%,78.09,78.09,72.4,3774100,2022-10-07
SPNE,"Seaspine Holdings",5.51,-0.32,-5.49%,5.83,5.89,5.49,129500,2022-10-07
SPNS,"Sapiens Intl Cp NV",18.65,-0.29,-1.53%,18.92,18.92,18.46,110900,2022-10-07
SPNT,"Siriuspoint Ltd",4.81,-0.22,-4.37%,5,5.02,4.8,855700,2022-10-07
SPOT,"Spotify Technology S.A.",88.01,-4.24,-4.60%,90.06,90.29,87.38,1276400,2022-10-07
SPR,"Spirit Aerosystems Holdings",24.68,-0.06,-0.24%,24.26,24.7,23.56,1823200,2022-10-07
SPSC,"Sps Commerce Inc",126.53,-7.07,-5.29%,131.56,131.56,126.25,110200,2022-10-07
SPT,"Sprout Social Inc Cl A",61.98,-7.15,-10.34%,67.32,67.32,60.95,371700,2022-10-07
SPTN,"Spartannash Company",30.26,-0.21,-0.69%,30.34,30.56,30.01,232900,2022-10-07
SPWH,"Sportsman's Wareh",8.69,-0.23,-2.58%,8.8,8.83,8.58,250600,2022-10-07
SPWR,"Sunpower Corp",21.95,-0.31,-1.39%,21.87,22.33,21.52,2739400,2022-10-07
SPXC,"SPX Corp",58.27,-1.67,-2.79%,59.34,59.34,57.82,109700,2022-10-07
SQ,"Block Inc",57.41,-4.52,-7.30%,59.86,60.45,56.89,11231900,2022-10-07
SQSP,"Squarespace Inc Cl A",21.19,-0.95,-4.29%,21.74,21.74,21,292800,2022-10-07
SR,"Spire Inc",62,-0.97,-1.54%,63.01,63.01,61.64,286800,2022-10-07
SRC,"Spirit Realty Capital Inc",35.36,-0.83,-2.29%,35.84,35.97,35.22,806600,2022-10-07
SRCE,"1st Source Corp",47.61,-0.67,-1.39%,48.12,48.12,47.13,96500,2022-10-07
SRCL,"Stericycle Inc",42.43,-1.18,-2.71%,43.31,43.35,42.18,447100,2022-10-07
SRDX,"Surmodics Inc",30.08,-1.55,-4.90%,31.08,31.64,29.67,37900,2022-10-07
SRE,Sempra,147.03,-1.88,-1.26%,148.92,149.45,145.73,1361700,2022-10-07
SRI,"Stoneridge Inc",16.48,-0.72,-4.19%,16.9,16.98,16.46,54300,2022-10-07
SRNE,"Sorrento Therpt",1.46,-0.1,-6.41%,1.52,1.53,1.44,7309100,2022-10-07
SRPT,"Sarepta Therapeutics",111.34,-3.48,-3.03%,114.3,114.54,111.17,1245600,2022-10-07
SSB,"Southstate Corp",82.39,-1.39,-1.66%,83.33,83.33,81.47,233800,2022-10-07
SSD,"Simpson Manufacturing Company",77.98,-3.13,-3.86%,80.15,80.22,77.44,201300,2022-10-07
SSNC,"SS&C Technologies",48.64,-1.98,-3.91%,50.05,50.42,48.28,1468900,2022-10-07
SSP,"E.W. Scripps Company",12.04,-0.34,-2.75%,12.31,12.49,12.02,533500,2022-10-07
SSRM,"Ssr Mining Inc",14.49,-0.65,-4.29%,14.87,15.01,14.46,1549100,2022-10-07
SSTK,"Shutterstock Inc",50.64,-1.91,-3.63%,51.66,51.94,50.09,230300,2022-10-07
ST,"Sensata Technologies Holding N.V.",39.39,-1.38,-3.38%,40.28,40.36,39.32,1362000,2022-10-07
STAA,"Staar Surgical Company",70.01,-2.49,-3.43%,70.85,71.06,69.38,330700,2022-10-07
STAG,"Stag Industrial Inc",27.37,-0.69,-2.46%,27.79,27.92,27.14,1438000,2022-10-07
STAR,"Istar Financial Inc",8.62,-0.79,-8.40%,9.25,9.28,8.59,1286400,2022-10-07
STBA,"S&T Bancorp Inc",29.77,-0.8,-2.62%,30.37,30.37,29.72,147300,2022-10-07
STC,"Stewart Information Services Corp",43.84,-1.57,-3.46%,44.98,45.6,43.8,187900,2022-10-07
STE,"Steris Corp",170.19,-2.55,-1.48%,172,172.28,169.52,831400,2022-10-07
STEM,"Stem Inc",13.14,-0.37,-2.74%,13.15,13.55,12.88,2046000,2022-10-07
STEP,"Stepstone Group Inc Cl A",25.74,-1.15,-4.28%,26.52,26.52,25.44,337100,2022-10-07
STER,"Sterling Check Corp",19.01,-0.47,-2.41%,19.23,19.4,18.79,243700,2022-10-07
STGW,"Stagwell Inc",7.16,-0.14,-1.92%,7.23,7.31,7.09,246000,2022-10-07
STKL,"Sunopta Inc",9.6,-0.05,-0.52%,9.54,9.66,9.38,524500,2022-10-07
STLD,"Steel Dynamics Inc",75.89,-1.25,-1.62%,77.04,77.5,75.39,1143800,2022-10-07
STNE,"Stoneco Ltd Cl A",11.64,-0.24,-2.02%,11.51,12.07,11.39,7225500,2022-10-07
STNG,"Scorpio Tankers Inc",42.15,1.12,+2.73%,41.83,43.18,41.27,1368800,2022-10-07
STOK,"Stoke Therapeutics Inc",12.51,-0.97,-7.20%,13.29,13.29,12.5,223200,2022-10-07
STOR,"Store Capital Corp",31.32,-0.11,-0.35%,31.36,31.46,31.31,4325700,2022-10-07
STRA,"Strayer Education",61.3,-1.35,-2.15%,62.41,62.63,61.15,92000,2022-10-07
STRC,"Sarcos Technologies and Robotics Corp",2.21,-0.14,-5.96%,2.38,2.38,2.21,188900,2022-10-07
STRL,"Sterling Infrastructure Inc",22.45,-0.93,-3.98%,23.35,23.35,22.41,80100,2022-10-07
STRO,"Sutro Biopharma Inc",5.5,-0.29,-5.01%,5.75,5.75,5.37,339700,2022-10-07
STT,"State Street Corp",62.11,-1.85,-2.89%,63.44,63.44,61.63,1782600,2022-10-07
STWD,"Starwood Property Trust",18.68,-0.49,-2.56%,19.03,19.24,18.53,4320200,2022-10-07
STZ,"Constellation Brands Inc",222.7,-9.82,-4.22%,233.33,233.51,221.97,2154900,2022-10-07
SUI,"Sun Communities",127.04,-5.01,-3.79%,130.37,131.27,126.32,943500,2022-10-07
SUM,"Summit Materials Inc",24.02,-1.03,-4.11%,24.71,24.79,23.66,1394800,2022-10-07
SUMO,"Sumo Logic Inc",7.49,-0.66,-8.10%,7.86,7.95,7.43,928000,2022-10-07
SUPN,"Supernus Pharm",33.29,-0.78,-2.29%,34.22,34.31,33.29,433200,2022-10-07
SVC,"Service Properties Trust",5.55,-0.18,-3.14%,5.66,5.72,5.42,1123800,2022-10-07
SWAV,"Shockwave Medical Inc",263.99,-15.19,-5.44%,276.31,278.49,260.93,521900,2022-10-07
SWBI,"Smith & Wesson Brands Inc",10.28,-0.17,-1.63%,10.35,10.38,10.15,667500,2022-10-07
SWCH,"Switch Inc",33.77,-0.23,-0.68%,33.97,33.99,33.73,3891800,2022-10-07
SWI,"Solarwinds Corp",8.45,-0.16,-1.86%,8.52,8.52,8.32,727700,2022-10-07
SWK,"Stanley Black & Decker Inc",77.52,-3.54,-4.37%,79.89,80.01,77.25,1839800,2022-10-07
SWKS,"Skyworks Solutions",87.2,-5.41,-5.84%,90.18,90.39,86.95,2592400,2022-10-07
SWN,"Southwestern Energy Company",6.78,-0.17,-2.45%,6.89,7.05,6.75,27645000,2022-10-07
SWTX,"Springworks Therapeutics Inc",27.33,-1.39,-4.84%,28.22,28.63,27.25,662800,2022-10-07
SWX,"Southwest Gas Corp",68.03,-0.75,-1.09%,69.2,69.36,67.38,604000,2022-10-07
