Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
PNR,"Pentair Ltd",40.91,-1.17,-2.78%,41.52,41.52,40.6,1649700,2022-10-07
PNW,"Pinnacle West Capital Corp",60.98,-1.75,-2.79%,62.75,62.99,60.59,1033200,2022-10-07
PODD,"Insulet Corp",237.29,-8.22,-3.35%,244.12,245.14,236.62,355500,2022-10-07
POOL,"Pool Corp",321.6,-7.27,-2.21%,323.05,324.07,315.38,254300,2022-10-07
POST,"Post Holdings Inc",82.17,1.02,+1.26%,80.94,82.28,80.54,301300,2022-10-07
PPC,"Pilgrim's Pride",21.61,-0.54,-2.44%,21.94,21.94,21.14,1011200,2022-10-07
PPG,"PPG Industries",114.37,-3.36,-2.85%,116.39,116.92,113.57,1052700,2022-10-07
PPL,"PPL Corp",24.68,-0.76,-2.99%,25.25,25.48,24.58,5686400,2022-10-07
PRGO,"Perrigo Company",38.09,-0.49,-1.27%,38.7,38.77,37.88,1423700,2022-10-07
PRI,"Primerica Inc",128.02,-2.82,-2.16%,130.2,130.97,127.25,102000,2022-10-07
PRU,"Prudential Financial Inc",91.08,-1.87,-2.01%,92.19,92.58,90.37,1507300,2022-10-07
PSA,"Public Storage",283.67,-4.29,-1.49%,285.67,287.32,280.83,842900,2022-10-07
PSTG,"Pure Storage Inc",28.26,-0.89,-3.05%,28.53,28.79,27.98,2380100,2022-10-07
PSX,"Phillips 66",92.5,-0.86,-0.92%,93.9,94.5,91.86,3283400,2022-10-07
PTC,"Ptc Inc",110.17,-2,-1.78%,110.21,110.43,108.84,711400,2022-10-07
PTON,"Peloton Interactive Inc",8.69,-0.14,-1.59%,8.48,8.82,8.4,14305100,2022-10-07
PVH,"Phillips-Van Heusen Corp",47.63,-1.99,-4.01%,48.11,48.75,47.23,1071100,2022-10-07
PWR,"Quanta Services",128.53,-3.69,-2.79%,131.67,131.75,127.53,622900,2022-10-07
PXD,"Pioneer Natural Resources Company",256.88,0.18,+0.07%,257.72,261.88,255.4,3038700,2022-10-07
PYCR,"Paycor Hcm Inc",30.78,-2.42,-7.29%,32.64,32.72,30.28,521300,2022-10-07
PYPL,"Paypal Holdings",90.17,-4.25,-4.50%,92.18,92.82,89.68,9229500,2022-10-07
QCOM,"Qualcomm Inc",120.91,-4.37,-3.49%,122.62,124.11,120.32,8618500,2022-10-07
QDEL,"Quidelortho Corp",71.03,-1.37,-1.89%,71.91,72.39,70.08,491200,2022-10-07
QGEN,"Qiagen N.V.",42.51,-1.49,-3.39%,43.69,43.8,42.35,901500,2022-10-07
QRVO,"Qorvo Inc",81.51,-3.95,-4.62%,83.3,83.81,81.06,1757200,2022-10-07
QS,"Quantumscape Corp",8.43,-0.72,-7.87%,8.88,8.9,8.43,6064000,2022-10-07
R,"Ryder System",79.09,-2.8,-3.42%,81.26,81.26,78.91,311100,2022-10-07
RARE,"Ultragenyx Pharmaceu",37.93,-2.01,-5.03%,39.15,39.8,37.63,1030000,2022-10-07
RBLX,"Roblox Corp Cl A",34.82,-4.33,-11.06%,37.95,38.06,34.42,20549500,2022-10-07
RCL,"Royal Caribbean Cruises Ltd",43.6,-0.42,-0.95%,43.6,44.25,42.55,7890000,2022-10-07
RE,"Everest Re Group",264.43,-7.88,-2.89%,270.2,270.2,262.45,307900,2022-10-07
REG,"Regency Centers Corp",54.32,-0.8,-1.45%,54.62,54.82,54.06,1014500,2022-10-07
REGN,"Regeneron Pharmaceuticals",722.37,-9.49,-1.30%,731.66,732.69,720.14,670700,2022-10-07
REXR,"Rexford Industrial Realty Inc",50.8,-1.67,-3.18%,52.08,52.42,50.33,824500,2022-10-07
REYN,"Reynolds Consumer Products Inc",26.26,-0.49,-1.83%,26.66,26.73,26.17,378500,2022-10-07
RF,"Regions Financial Corp",20.45,-0.36,-1.73%,20.68,20.73,20.25,10460700,2022-10-07
RGA,"Reinsurance Group of America Inc",131.52,-3.1,-2.30%,134.04,134.04,130.99,331500,2022-10-07
RGEN,"Repligen Cp",209.89,-8.51,-3.90%,214.52,214.52,208.67,384800,2022-10-07
RGLD,"Royal Gold Inc",93.88,-5.55,-5.58%,97.99,98.33,93.71,579000,2022-10-07
RH,"Rh Common Stock",256.84,-8.04,-3.04%,259.62,262.47,253.72,532200,2022-10-07
RHI,"Robert Half International Inc",77.5,-2.08,-2.61%,78.74,78.74,76.86,1198700,2022-10-07
RITM,"Rithm Capital Corp",7.29,-0.1,-1.35%,7.28,7.43,7.2,6204500,2022-10-07
RIVN,"Rivian Automotive Inc Cl A",33.95,-2.81,-7.64%,35.71,36.01,33.01,22803500,2022-10-07
RJF,"Raymond James Financial",107.12,-1.1,-1.02%,107.51,107.93,105.75,1118600,2022-10-07
RKT,"Rocket Companies Inc Cl A",6.69,-0.3,-4.29%,6.77,6.91,6.46,3962500,2022-10-07
RL,"Ralph Lauren Corp",90.76,-2.77,-2.96%,92.32,92.32,89.81,831000,2022-10-07
RMD,"Resmed Inc",222.41,-7.44,-3.24%,227.84,227.87,221.15,330300,2022-10-07
RNG,"Ringcentral Inc",39.32,-2.96,-7.00%,41,41.37,39.17,2436700,2022-10-07
RNR,"Renaissancere Holdings Ltd",128.74,-7.1,-5.23%,134.93,134.93,128.74,489000,2022-10-07
ROK,"Rockwell Automation Inc",225.41,-7.71,-3.31%,229.97,230.01,223.68,545200,2022-10-07
ROKU,"Roku Inc",55.08,-4.31,-7.26%,57.8,57.97,54.8,8564000,2022-10-07
ROL,"Rollins Inc",36.16,-0.97,-2.61%,36.84,36.99,36.06,1153000,2022-10-07
ROP,"Roper Industries",369.37,-10.96,-2.88%,376.77,377.92,367.23,577100,2022-10-07
ROST,"Ross Stores Inc",86.86,-1.38,-1.56%,87.29,87.78,86.17,1743000,2022-10-07
RPM,"RPM International Inc",91.05,-3.87,-4.08%,94.11,94.11,90.89,955600,2022-10-07
RPRX,"Royalty Pharma Plc Cl A",40.86,-0.2,-0.49%,40.95,41.49,40.65,1839500,2022-10-07
RRC,"Range Resources Corp",27.09,-0.66,-2.38%,27.6,28.57,27.05,3949700,2022-10-07
RRX,"Regal Rexnord Corp",150.94,-6.77,-4.29%,156.25,156.76,149.85,534300,2022-10-07
RS,"Reliance Steel & Aluminum Company",178.27,-3.61,-1.98%,181,181.71,178.02,449500,2022-10-07
RSG,"Republic Services",129.23,-4.18,-3.13%,132.28,132.62,129.07,1482400,2022-10-07
RTX,"Raytheon Technologies Corp",84.01,-0.27,-0.32%,83.76,84.09,82.71,4417500,2022-10-07
RUN,"Sunrun Inc",25.51,-1.7,-6.25%,26.57,26.85,25.16,7879800,2022-10-07
RYAN,"Ryan Specialty Hldgs Inc",40.47,-0.89,-2.15%,40.87,41.13,40.19,428300,2022-10-07
RYN,"Rayonier Inc REIT",31.48,-0.14,-0.44%,31.46,31.78,31.31,693600,2022-10-07
S,"Sentinelone Inc Cl A",26.54,-1.14,-4.12%,26.99,27.27,26.11,2024500,2022-10-07
SAIC,"Science Applications International",92.06,0.03,+0.03%,91.83,92.26,90.77,252800,2022-10-07
SAM,"Boston Beer Company",342.45,-4.48,-1.29%,344.68,346.1,339.17,162600,2022-10-07
SBAC,"SBA Communications",262.4,-5.62,-2.10%,265.17,267.63,260.99,855500,2022-10-07
SBNY,"Signature Bank",152.99,-4.6,-2.92%,154.93,155.05,151.36,467200,2022-10-07
SBUX,"Starbucks Corp",87.03,-2.32,-2.60%,88.54,88.9,86.3,6606300,2022-10-07
SCCO,"Southern Copper Corp",47.91,-0.39,-0.81%,47.66,48.83,47.44,1866300,2022-10-07
SCHW,"The Charles Schwab Corp",74.31,-1.68,-2.21%,75.5,75.88,73.59,8063000,2022-10-07
SCI,"Service Corp International",60,-1.01,-1.66%,60.99,61.17,59.49,788700,2022-10-07
SEB,"Seaboard Corp",3469.99,-63.97,-1.81%,3496.99,3550,3423.01,500,2022-10-07
SEE,"Sealed Air Corp",44.02,-1.15,-2.55%,44.5,44.61,43.77,803000,2022-10-07
SEIC,"Sei Investments Company",48.81,-1.71,-3.38%,50.21,50.21,48.54,443200,2022-10-07
SF,"Stifel Financial Corp",54.33,-1.51,-2.70%,55.26,55.26,53.79,368300,2022-10-07
SGEN,"Seagen Inc",131.26,-5.02,-3.68%,135.24,135.25,131.02,883100,2022-10-07
SGFY,"Signify Health Inc Cl A",29.18,-0.1,-0.34%,29.23,29.26,29.15,1846000,2022-10-07
SHC,"Sotera Health Company",6.96,-0.1,-1.42%,7.02,7.06,6.76,2430800,2022-10-07
SHW,"Sherwin-Williams Company",205.6,-11.17,-5.15%,213.71,214.8,204.05,1198800,2022-10-07
SIRI,"Sirius XM Holdings",5.87,-0.06,-1.01%,5.9,5.93,5.85,17133000,2022-10-07
SITE,"Siteone Landscape Supply",106.97,-5.01,-4.47%,109.97,110.11,105.29,286600,2022-10-07
SIVB,"Svb Financial Group",341.47,-15.1,-4.23%,348.95,349.23,339.02,482700,2022-10-07
SIX,"Six Flags Entertainment Corp",18.07,-0.35,-1.90%,18.1,18.43,17.67,1689300,2022-10-07
SJM,"J.M. Smucker Company",137.59,-0.49,-0.35%,138.05,138.39,136.88,641900,2022-10-07
SKX,"Skechers U.S.A.",34.38,-0.5,-1.43%,34.23,34.44,33.89,983800,2022-10-07
SLB,"Schlumberger N.V.",42.59,0.1,+0.24%,42.53,43.12,41.67,15953700,2022-10-07
SLG,"SL Green Realty Corp",38.41,-1.05,-2.66%,38.86,38.98,37.87,1098700,2022-10-07
SLGN,"Silgan Holdings",42.14,-0.95,-2.20%,42.95,43,42.01,307700,2022-10-07
SLM,"SLM Corp",15.49,-0.39,-2.46%,15.53,15.74,15.19,2547500,2022-10-07
SMAR,"Smartsheet Inc Cl A",36.18,-1.27,-3.39%,35.99,36.77,35.43,1328600,2022-10-07
SMG,"Scotts Miracle-Gro Company",41.04,-4.15,-9.18%,44.55,45.21,40.21,1813200,2022-10-07
SNA,"Snap-On Inc",209.55,-4.26,-1.99%,212.34,212.34,208.04,211600,2022-10-07
SNDR,"Schneider National Inc",20.75,-0.55,-2.58%,21.08,21.08,20.62,368800,2022-10-07
SNOW,"Snowflake Inc Cl A",175.1,-13.81,-7.31%,183.24,183.43,174.54,5408800,2022-10-07
SNPS,"Synopsys Inc",307.01,-14.92,-4.63%,314.41,315.88,305.23,1093300,2022-10-07
SNV,"Synovus Financial Corp",40.06,-0.91,-2.22%,40.73,40.78,39.88,844800,2022-10-07
SNX,"Synnex Corp",82.84,-3.84,-4.43%,85.76,85.76,82.41,319100,2022-10-07
SO,"Southern Company",64.12,-1.61,-2.45%,65.83,65.99,63.79,4889400,2022-10-07
SOFI,"Sofi Technologies Inc",5.01,-0.28,-5.29%,5.13,5.15,4.96,27856100,2022-10-07
SON,"Sonoco Products Company",57.88,-1.43,-2.41%,58.84,59.03,57.58,558500,2022-10-07
SPB,"Spectrum Brands Holdings Inc",42.1,1.62,+4.00%,40.84,43,40.39,1093200,2022-10-07
SPG,"Simon Property Group",92.54,-2.14,-2.26%,93.48,94.31,92.03,1811700,2022-10-07
SPGI,"S&P Global Inc",304.53,-11.64,-3.68%,312.78,313.58,302.61,2098300,2022-10-07
SPLK,"Splunk Inc",72.98,-6.55,-8.24%,78.09,78.09,72.4,3774100,2022-10-07
SPOT,"Spotify Technology S.A.",88.01,-4.24,-4.60%,90.06,90.29,87.38,1276400,2022-10-07
SPR,"Spirit Aerosystems Holdings",24.68,-0.06,-0.24%,24.26,24.7,23.56,1823200,2022-10-07
SQ,"Block Inc",57.41,-4.52,-7.30%,59.86,60.45,56.89,11231900,2022-10-07
SRC,"Spirit Realty Capital Inc",35.36,-0.83,-2.29%,35.84,35.97,35.22,806600,2022-10-07
SRCL,"Stericycle Inc",42.43,-1.18,-2.71%,43.31,43.35,42.18,447100,2022-10-07
SRE,Sempra,147.03,-1.88,-1.26%,148.92,149.45,145.73,1361700,2022-10-07
SRPT,"Sarepta Therapeutics",111.34,-3.48,-3.03%,114.3,114.54,111.17,1245600,2022-10-07
SSNC,"SS&C Technologies",48.64,-1.98,-3.91%,50.05,50.42,48.28,1468900,2022-10-07
SSRM,"Ssr Mining Inc",14.49,-0.65,-4.29%,14.87,15.01,14.46,1549100,2022-10-07
ST,"Sensata Technologies Holding N.V.",39.39,-1.38,-3.38%,40.28,40.36,39.32,1362000,2022-10-07
STE,"Steris Corp",170.19,-2.55,-1.48%,172,172.28,169.52,831400,2022-10-07
STLD,"Steel Dynamics Inc",75.89,-1.25,-1.62%,77.04,77.5,75.39,1143800,2022-10-07
STOR,"Store Capital Corp",31.32,-0.11,-0.35%,31.36,31.46,31.31,4325700,2022-10-07
STT,"State Street Corp",62.11,-1.85,-2.89%,63.44,63.44,61.63,1782600,2022-10-07
STWD,"Starwood Property Trust",18.68,-0.49,-2.56%,19.03,19.24,18.53,4320200,2022-10-07
STZ,"Constellation Brands Inc",222.7,-9.82,-4.22%,233.33,233.51,221.97,2154900,2022-10-07
SUI,"Sun Communities",127.04,-5.01,-3.79%,130.37,131.27,126.32,943500,2022-10-07
SWCH,"Switch Inc",33.77,-0.23,-0.68%,33.97,33.99,33.73,3891800,2022-10-07
SWK,"Stanley Black & Decker Inc",77.52,-3.54,-4.37%,79.89,80.01,77.25,1839800,2022-10-07
SWKS,"Skyworks Solutions",87.2,-5.41,-5.84%,90.18,90.39,86.95,2592400,2022-10-07
SWN,"Southwestern Energy Company",6.78,-0.17,-2.45%,6.89,7.05,6.75,27645000,2022-10-07
SYF,"Synchrony Financial",30.84,-0.65,-2.06%,31.01,31.11,30.65,7533900,2022-10-07
SYK,"Stryker Corp",208.52,-2.9,-1.37%,209.3,210.12,206.84,1222100,2022-10-07
SYNH,"Syneos Health Inc",48.05,-2.01,-4.02%,49.42,49.53,47.71,684100,2022-10-07
SYY,"Sysco Corp",72.19,-1.08,-1.47%,72.58,72.83,71.75,2106000,2022-10-07
T,"AT&T Inc",14.94,-0.38,-2.48%,15.23,15.24,14.9,53446902,2022-10-07
TAP,"Molson Coors Brewing Company",47.02,-0.71,-1.49%,47.52,47.72,46.69,1032400,2022-10-07
TDC,"Teradata Corp",30.05,-1.31,-4.18%,30.98,30.98,29.98,885000,2022-10-07
TDG,"Transdigm Group Inc",533.48,-13.52,-2.47%,540.09,540.63,528.16,215600,2022-10-07
TDOC,"Teladoc Health Inc",25.13,-1.68,-6.27%,26.02,26.11,24.97,4109000,2022-10-07
TDY,"Teledyne Technologies Inc",340.13,-8.89,-2.55%,344.82,345.41,338.49,206400,2022-10-07
TEAM,"Atlassian Corp",228.24,-10.75,-4.50%,231.94,233.61,225.3,1327000,2022-10-07
TECH,"Bio-Techne Cp",296,-13.08,-4.23%,304.01,304.83,293.01,242800,2022-10-07
TER,"Teradyne Inc",77.33,-4.68,-5.71%,79.64,80.16,76.65,2321800,2022-10-07
TFC,"Truist Financial Corp",43.53,-1.35,-3.01%,44.6,44.74,43.38,6177900,2022-10-07
TFSL,"Tfs Financial Corp",12.7,-0.46,-3.50%,13.15,13.15,12.7,357300,2022-10-07
TFX,"Teleflex Inc",194.22,-5.21,-2.61%,197.29,197.29,192.8,344600,2022-10-07
TGT,"Target Corp",152.34,-3.41,-2.19%,154.34,154.52,150.72,2771900,2022-10-07
THC,"Tenet Healthcare Corp",53.78,-1.46,-2.64%,54.42,54.5,53.15,874000,2022-10-07
THG,"The Hanover Insurance Group",132.96,-1.36,-1.01%,134.44,134.44,131.86,316800,2022-10-07
THO,"Thor Industries",72.4,0.39,+0.54%,72.15,72.75,70.17,1001700,2022-10-07
TJX,"TJX Companies",64.59,-0.5,-0.77%,64.51,64.85,63.94,5153000,2022-10-07
TKR,"Timken Company",63.67,-1.09,-1.68%,64.11,64.21,62.68,475300,2022-10-07
TMO,"Thermo Fisher Scientific Inc",523.61,-16.98,-3.14%,535,535.8,520.9,976700,2022-10-07
TMUS,"T-Mobile US",137.59,-1.83,-1.31%,138.92,139.29,137.04,4945800,2022-10-07
TMX,"Terminix Global Hldgs Inc",38.63,-0.58,-1.48%,39.12,39.12,38.4,2138600,2022-10-07
TNDM,"Tandem Diabetes Care",52.13,-1.36,-2.54%,53,53.98,52.13,1269900,2022-10-07
TNL,"Travel + Leisure Co.",35.98,-1.07,-2.89%,36.46,36.59,35.52,733300,2022-10-07
TOL,"Toll Brothers Inc",44.57,-1.52,-3.30%,45.34,45.66,44.33,1863400,2022-10-07
TOST,"Toast Inc Cl A",16.82,-1.12,-6.24%,17.44,17.56,16.55,3332000,2022-10-07
TPL,"Texas Pacific Land Trust",1981.39,-43.15,-2.13%,2038.99,2058.2,1965.13,54200,2022-10-07
TPR,"Tapestry Inc",31.48,-0.53,-1.66%,31.36,31.67,31.07,2925000,2022-10-07
TPX,"Tempur-Pedic International Inc",26.9,-0.65,-2.36%,27.12,27.25,26.62,1220900,2022-10-07
TREX,"Trex Company",49.54,-1.76,-3.43%,50.18,50.28,48.37,1339700,2022-10-07
TRGP,"Targa Resources",63.77,-1.1,-1.70%,64.39,64.96,62.74,3516100,2022-10-07
TRIP,"Tripadvisor Inc",22.88,-0.38,-1.63%,22.84,23.13,22.51,1214500,2022-10-07
TRMB,"Trimble Navigation",54.61,-3.12,-5.40%,56.61,56.61,54.35,856300,2022-10-07
TROW,"T Rowe Price Group",106.2,-4.72,-4.26%,109.33,109.67,105.67,1521100,2022-10-07
TRU,Transunion,57.74,-2.43,-4.04%,59.22,59.41,57.37,1859500,2022-10-07
TRV,"The Travelers Companies Inc",156.88,-2.31,-1.45%,158.68,158.82,156.34,1058800,2022-10-07
TSCO,"Tractor Supply Company",194.62,-5.46,-2.73%,198.49,198.83,193.85,978600,2022-10-07
TSLA,"Tesla Inc",223.07,-15.06,-6.32%,233.93,234.57,222.02,83916797,2022-10-07
TSN,"Tyson Foods",63.89,-1.63,-2.49%,65.15,65.21,63.44,2766400,2022-10-07
TT,"Trane Technologies Plc",146.36,-5.21,-3.44%,149.72,150.54,145.39,1231300,2022-10-07
TTC,"Toro Company",94.04,-0.41,-0.43%,93.76,94.16,92.85,405000,2022-10-07
TTD,"Trade Desk Inc",56.79,-4.38,-7.16%,59.5,59.5,55.8,6144100,2022-10-07
TTEK,"Tetra Tech Inc",125.6,-6.18,-4.69%,129.95,129.95,124.9,218600,2022-10-07
TTWO,"Take-Two Interactive",120.73,-0.65,-0.54%,118.75,121.07,118.57,1507300,2022-10-07
TW,"Tradeweb Markets Inc",55.33,-2.12,-3.69%,56.79,57.01,54.82,737800,2022-10-07
TWKS,"Thoughtworks Holding Inc",9.61,-0.73,-7.06%,10.07,10.07,9.4,1367600,2022-10-07
TWLO,Twilio,76.84,-1.19,-1.53%,75.93,77.96,75.53,4233500,2022-10-07
TWTR,"Twitter Inc",49.18,-0.21,-0.43%,49.02,49.52,48.14,32630100,2022-10-07
TXG,"10X Genomics Inc",28.57,-2.78,-8.87%,30.22,30.28,28.4,787200,2022-10-07
TXN,"Texas Instruments",159.28,-7.26,-4.36%,164.02,165.06,158.61,8306400,2022-10-07
TXT,"Textron Inc",61.3,-1.33,-2.12%,61.89,62.08,60.67,1353400,2022-10-07
TYL,"Tyler Technologies",352.95,-13.05,-3.57%,359.78,363.49,351.43,197200,2022-10-07
U,"Unity Software Inc",32.77,-3.08,-8.59%,34.94,34.94,32.58,6339700,2022-10-07
UA,"Under Armour Inc Cl C",6.27,-0.25,-3.83%,6.39,6.43,6.24,2249400,2022-10-07
UAA,"Under Armour",7.07,-0.23,-3.15%,7.12,7.2,6.97,9086700,2022-10-07
UAL,"United Airlines Holdings Inc",33.86,-1.1,-3.15%,34.7,34.7,33.43,9386300,2022-10-07
UBER,"Uber Technologies Inc",28.07,-1.66,-5.58%,28.83,28.86,27.92,19690201,2022-10-07
UDR,"United Dominion Realty Trust",38.04,-1.75,-4.40%,39.07,39.38,37.88,2542900,2022-10-07
UGI,"Ugi Corp",32.33,-0.26,-0.80%,32.54,32.64,32.03,1308200,2022-10-07
UHAL,"A M E R C O",537.02,-19.57,-3.52%,552.72,552.75,536.37,48300,2022-10-07
UHS,"Universal Health Services",91.43,-1.86,-1.99%,92.52,92.52,90.79,486900,2022-10-07
UI,"Ubiquiti Networks",301.26,-16.1,-5.07%,312.52,312.75,299.51,43100,2022-10-07
ULTA,"Ulta Beauty Inc",387.98,-4.1,-1.05%,386.53,388.48,380.94,689000,2022-10-07
UMPQ,"Umpqua Holdings Corp",17.17,-0.6,-3.38%,17.68,17.68,17.14,1037400,2022-10-07
UNH,"Unitedhealth Group Inc",504.85,-14.28,-2.75%,514.17,514.17,501.06,3273700,2022-10-07
UNM,"Unumprovident Corp",41.62,0.41,+0.99%,41.11,41.74,40.86,1482400,2022-10-07
UNP,"Union Pacific Corp",195.62,-2.59,-1.31%,196.02,197.15,193.61,2875600,2022-10-07
UNVR,"Univar Inc",23.55,-0.39,-1.63%,23.68,23.79,23.26,1430000,2022-10-07
UPS,"United Parcel Service",159.14,-6.46,-3.90%,163.96,164.01,158.34,3490900,2022-10-07
UPST,"Upstart Holdings Inc",20.88,-1.7,-7.53%,21.81,21.89,20.62,5480800,2022-10-07
URI,"United Rentals",284.52,-9.06,-3.09%,288.27,290.79,280.9,827900,2022-10-07
USB,"U.S. Bancorp",40.2,-0.88,-2.14%,40.82,40.93,39.97,8696601,2022-10-07
USFD,"US Foods Holding",26.53,-1.07,-3.88%,27.2,27.3,26.17,2506000,2022-10-07
UTHR,"United Therapeutic",206.77,-3.03,-1.44%,208.93,209.09,206.09,257600,2022-10-07
UWMC,"Uwm Hldg Corp",3.26,0.04,+1.24%,3.23,3.28,3.15,1215200,2022-10-07
V,"Visa Inc",183.83,-1.76,-0.95%,183.45,184.61,181.93,5610200,2022-10-07
VAC,"Marriot Vacations Worldwide Cor",129.47,-0.87,-0.67%,128.78,129.68,126.5,294200,2022-10-07
VEEV,"Veeva Systems Inc",165.83,-7.85,-4.52%,170.77,171.3,164.87,737700,2022-10-07
VFC,"V.F. Corp",28.87,-1.43,-4.72%,29.87,29.92,28.61,5127400,2022-10-07
VICI,"Vici Properties Inc",30.64,-0.32,-1.03%,30.71,30.97,30.44,4691200,2022-10-07
VIRT,"Virtu Financial Cm A",21.76,-0.27,-1.23%,21.99,22,21.61,585600,2022-10-07
VLO,"Valero Energy Corp",113.78,-5.44,-4.56%,119.78,120.18,112.83,4557800,2022-10-07
VMC,"Vulcan Materials Company",157.49,-4.71,-2.90%,160.27,160.6,156.5,509000,2022-10-07
VMI,"Valmont Industries",282.74,-6.98,-2.41%,287.77,289.33,280.06,88700,2022-10-07
VMW,"Vmware Inc",109.81,-2.24,-2.00%,110.84,111.47,109.05,513700,2022-10-07
VNO,"Vornado Realty Trust",21.32,-0.84,-3.79%,21.75,22.04,21.07,5327900,2022-10-07
VNT,"Vontier Corp",17,-0.58,-3.30%,17.34,17.49,16.84,1377200,2022-10-07
VOYA,"VOYA Financial Inc",63.9,-0.48,-0.75%,63.88,64.07,63.05,744800,2022-10-07
VRSK,"Verisk Analytics Inc",170.56,-5.13,-2.92%,174.07,174.54,169.91,705400,2022-10-07
VRSN,"Verisign Inc",177.86,-4.22,-2.32%,180.08,180.68,177.05,731800,2022-10-07
VRT,"Vertiv Holdings Llc.",10.95,-0.91,-7.67%,11.62,11.76,10.92,2473300,2022-10-07
VRTX,"Vertex Pharmaceutic",295.23,-3.4,-1.14%,295.91,300.05,292.73,1424700,2022-10-07
VSAT,"Viasat Inc",38.3,-1.94,-4.82%,40.07,40.2,38.24,433200,2022-10-07
VSCO,"Victorias Secret & CO",33.9,1.02,+3.10%,32.24,34,32.12,1379600,2022-10-07
VST,"Vistra Energy Corp",21.97,-0.68,-3.00%,22.51,22.61,21.93,3270700,2022-10-07
VTR,"Ventas Inc",37.72,-0.61,-1.59%,38.24,38.28,37.28,2470900,2022-10-07
VTRS,"Viatris Inc",8.74,-0.2,-2.24%,8.9,8.9,8.67,8055600,2022-10-07
VVV,"Valvoline Inc",25.12,-0.91,-3.50%,25.91,25.99,24.8,2900500,2022-10-07
VZ,"Verizon Communications Inc",36.85,-0.99,-2.62%,37.63,37.7,36.81,31838600,2022-10-07
W,"Wayfair Inc",30.63,-3.02,-8.97%,32.35,32.53,30,5442300,2022-10-07
WAB,"Wabtec Corp",86.04,-1.36,-1.56%,86.09,86.64,85.34,562100,2022-10-07
